strength_gains,waist_msr,Calories,avg_sleep_scr,TotalMinutesAsleep,avg_rest_hrt,avg_heart_rate,heart_rate_variation,protein,stress_analysis,client_ID,date,total_steps,WeightPounds
1.2513634272859322,,2781,,485,,,,,,7086361926,2016-04-26,10387,
0.5483501124678515,,2693,,469,,,,,,7086361926,2016-04-27,11107,
0.4983758385516539,,2862,,354,,,,,,7086361926,2016-04-28,11584,
1.6279344692653304,,2995,,485,,,,,,7086361926,2016-04-30,14560,
2.4905179268145052,,2730,,388,,,,,,7086361926,2016-05-01,12390,
1.4667348358995302,,2754,,440,,,,,,7086361926,2016-05-02,10052,
1.688300109808975,,2754,,456,,,,,,7086361926,2016-05-03,10288,
1.0444339123018698,,2655,,420,,,,,,7086361926,2016-05-04,10988,
1.6518170825620464,,2924,,322,,,,,,7086361926,2016-05-06,12461,
1.2345126058615201,,2739,,530,,,,,,7086361926,2016-05-07,12827,
2.1824628388724663,,2534,,481,,,,,,7086361926,2016-05-08,10677,
1.2728150284249402,,2960,,427,,,,,,7086361926,2016-05-09,13566,
-0.030659536112362634,,2735,,451,,,,,,7086361926,2016-05-11,9572,
0.42969816274581774,,1199,,444,,,,,,7086361926,2016-05-12,3789,
0.703115544976875,,3043,,486,,,,,,8053475328,2016-04-20,15108,
1.6247206186474994,,3554,,331,,,,,,8053475328,2016-04-23,22359,
0.1314693597636891,,3331,,74,,,,,,8053475328,2016-05-07,19769,
2.4650593469309143,,3635,,338,,,,,,8378563200,2016-04-12,7626,
1.9700127365788593,,4079,,447,,,,,,8378563200,2016-04-13,12386,
2.099522108144302,,4163,,424,,,,,,8378563200,2016-04-14,13318,
0.9501944353817614,,3666,,513,,,,,,8378563200,2016-04-15,14461,
0.38144926439379645,,3363,,611,,,,,,8378563200,2016-04-16,11207,
0.17510709714601644,,2572,,525,,,,,,8378563200,2016-04-17,2132,
1.6574512716208498,,4157,,398,,,,,,8378563200,2016-04-18,13630,
1.1981572619867416,,4092,,387,,,,,,8378563200,2016-04-19,13070,
1.7238156048127735,,3787,,381,,,,,,8378563200,2016-04-20,9388,
1.576228626768846,,4236,,396,,,,,,8378563200,2016-04-21,15148,
1.7193843225863232,,4044,,441,,,,,,8378563200,2016-04-22,12200,
0.6056872291162048,,2908,,565,,,,,,8378563200,2016-04-23,5709,
0.4044640398315402,,2741,,458,,,,,,8378563200,2016-04-24,3703,
1.7995763412411852,,4005,,388,,,,,,8378563200,2016-04-25,12405,
1.344555841347972,,4005,,388,,,,,,8378563200,2016-04-25,12405,
0.4389391305869562,,3763,,550,,,,,,8378563200,2016-04-26,16208,
0.807622922384152,,3061,,531,,,,,,8378563200,2016-04-27,7359,
1.0643008919391748,,2884,,506,,,,,,8378563200,2016-04-28,5417,
-0.11683424961689606,,2982,,527,,,,,,8378563200,2016-04-29,6175,
0.3535648254295942,,2660,,468,,,,,,8378563200,2016-04-30,2946,
0.6005431748071647,,3369,,475,,,,,,8378563200,2016-05-01,11419,
0.5554892145704075,,3491,,351,,,,,,8378563200,2016-05-02,6064,
1.6896574388372918,,3784,,405,,,,,,8378563200,2016-05-03,8712,
1.5565740365263154,,3110,,441,,,,,,8378563200,2016-05-04,7875,
0.5058652019848339,,3783,,381,,,,,,8378563200,2016-05-05,8567,
0.731587790730785,,3644,,323,,,,,,8378563200,2016-05-06,7045,
1.382815040036718,,2799,,459,,,,,,8378563200,2016-05-07,4468,
-0.056636806444668314,,2685,,545,,,,,,8378563200,2016-05-08,2943,
1.6904614974173973,,3721,,359,,,,,,8378563200,2016-05-09,8382,
1.7916718363534754,,3586,,342,,,,,,8378563200,2016-05-10,6582,
0.41094801909304857,,3788,,368,,,,,,8378563200,2016-05-11,9143,
0.5290753738264351,,1976,,496,,,,,,8378563200,2016-05-12,4561,
1.4857264312416194,,2044,,458,,68.92157638065112,,,,8792009665,2016-04-12,2564,
0.0017348878286453095,,1934,,531,,68.50609149676778,,,,8792009665,2016-04-13,1320,
1.4327682846262082,,1963,,486,,69.08939820399411,,,,8792009665,2016-04-14,1219,
0.8477498451686446,,2009,,363,,66.8635228848821,,,,8792009665,2016-04-15,2483,
0.7632891805761651,,2188,,528,,69.61815840309079,,,,8792009665,2016-04-20,3147,
1.3866531374346742,,2419,,391,,70.26147822992051,,,,8792009665,2016-04-22,4068,
1.2039793001159897,,2748,,339,,77.82583837273226,,,,8792009665,2016-04-23,5245,
0.7418212991897336,,2067,,423,,68.79205329526529,,,,8792009665,2016-04-27,1758,
3.10955701994264,,2780,,402,,76.701621506294,,,,8792009665,2016-04-28,6157,
1.5380423915367518,,3101,,398,,80.91153025710116,,,,8792009665,2016-04-29,8360,
1.1568623488320915,,2896,,343,,81.46464198625581,,,,8792009665,2016-04-30,7174,
0.34577140231250936,,1962,,503,,67.81017067223964,,,,8792009665,2016-05-01,1619,
0.7207272284862657,,2015,,415,,67.40391870512353,,,,8792009665,2016-05-02,1831,
0.7550302466689989,,2297,,516,,74.37193973634652,,,,8792009665,2016-05-03,2421,
0.6330858621611217,,2067,,439,,74.97814661134163,,,,8792009665,2016-05-04,2283,
